SYS_ID,BRAND,YY,SEASON,YYSEASON,STYLE_NO,STYLE_PO_NO,DEGREE,ITEM,SELLINGPRICE,MFGCOST,MARKUP,PURCHASEPRICE
FNF,I,25,3,25S,7ATSB3153,7ATSB3153C0001,C0001,TS,53000,11310,4,11190
FNF,I,25,3,25S,7ATSH0553,7ATSH0553C0002,C0002,TS,39000,7010,5,6890
FNF,I,25,3,25S,7ATSB1953,7ATSB1953C0002,C0002,TS,49000,10920,4,10800
FNF,I,25,3,25S,7ATSM0653,7ATSM0653C0004,C0004,TS,53000,11620,4,11500
FNF,M,25,6,25F,3ABNB0656,3ABNB0656G0001,G0001,BN,53000,51,946,1
FNF,M,25,6,25F,3ABNB0656,3ABNB0656T0001,T0001,BN,53000,51,946,1
FNF,M,25,N,25N,3ARNC025N,3ARNC025NC0003,C0003,RN,169000,29760,5,29710
FNF,M,25,N,25N,3ASHW005N,3ASHW005NC0002,C0002,SH,179000,28150,6,28100
FNF,M,25,N,25N,3ASXT035N,3ASXT035NC0001,C0001,SX,139000,23290,5,23240
FNF,M,25,6,25F,3AWBCS156,3AWBCS156C0002,C0002,WB,109000,20040,5,19990
FNF,M,25,6,25F,3AWBCS256,3AWBCS256C0002,C0002,WB,109000,19150,5,19100
FNF,M,25,N,25N,3ARNC025N,3ARNC025NC0004,C0004,RN,169000,29760,5,29710
FNF,M,25,N,25N,3ASXP015N,3ASXP015NC0003,C0003,SX,169000,25090,6,25040
FNF,M,25,N,25N,3ASHCC35N,3ASHCC35NC0003,C0003,SH,169000,28810,5,28760
FNF,M,25,N,25N,3ASXT035N,3ASXT035NC0002,C0002,SX,139000,23290,5,23240
FNF,M,25,N,25N,3ASXE035N,3ASXE035NC0005,C0005,SX,169000,60,2561,10
FNF,M,25,N,25N,3ASHCC05N,3ASHCC05NC0002,C0002,SH,169000,29200,5,29150
FNF,M,25,N,25N,3ASXP025N,3ASXP025NC0005,C0005,SX,159000,26050,6,26000
FNF,X,25,6,25F,DWDJC3056,DWDJC3056C0001,C0001,DJ,359000,10000,33,10000
FNF,M,25,N,25N,3ACPV055N,3ACPV055ND0002,D0002,CP,46000,6580,6,6530
FNF,M,25,N,25N,3ACPB045N,3ACPB045ND0005,D0005,CP,39000,5470,6,5420
FNF,M,25,N,25N,3ACPD015N,3ACPD015ND0001,D0001,CP,49000,6500,7,6450
FNF,I,25,3,25S,7ATSM1153,7ATSM1153K0002,K0002,TS,59000,12620,4,12500
FNF,M,25,N,25N,3ABKM065N,3ABKM065NK0001,K0001,BK,159000,51,2839,1
FNF,M,25,N,25N,3ACRB045N,3ACRB045NK0003,K0003,CR,79000,16296,4,15990
FNF,M,25,6,25F,3ABNB0656,3ABNB0656D0001,D0001,BN,53000,51,946,1
FNF,M,25,6,25F,3ABNB0656,3ABNB0656H0001,H0001,BN,53000,51,946,1
FNF,I,25,6,25F,7AMTC0456,7AMTC0456K0001,K0001,MT,89000,23536,0,23416
FNF,M,25,N,25N,3ACPVV55N,3ACPVV55NH0001,H0001,CP,39000,5180,7,5130
FNF,M,25,N,25N,3ABQB045N,3ABQB045NT0002,T0002,BQ,69000,10100,6,10050
FNF,M,25,N,25N,3ASHWD15N,3ASHWD15NC0014,C0014,SH,179000,60,2712,10
FNF,M,25,N,25N,3ASHCC25N,3ASHCC25NC0005,C0005,SH,169000,29500,5,29450
FNF,M,25,N,25N,3ASXP015N,3ASXP015NC0004,C0004,SX,169000,25090,6,25040
FNF,M,25,N,25N,3ASXH015N,3ASXH015NC0002,C0002,SX,179000,31450,5,31400
FNF,V,25,N,25N,VXBK1015N,VXBK1015NK0001,K0001,BK,350000,1,350000,1
FNF,V,25,1,25S,VDTG17151,VDTG17151K0003,K0003,TG,350000,64140,5,64140
FNF,I,25,3,25S,7ATSB3353,7ATSB3353C0001,C0001,TS,39000,7930,4,7810
FNF,X,25,N,25N,DXSH2115N,DXSH2115NK0002,K0002,SH,109000,22000,5,22000
FNF,X,25,N,25N,DXSH4115N,DXSH4115NK0002,K0002,SH,109000,22000,5,22000
FNF,M,25,3,25S,3FWJV0453,3FWJV0453C0001,C0001,WJ,169000,121,1271,1
FNF,X,25,3,25S,DMRS6I053,DMRS6I053C0002,C0002,RS,79000,14880,5,14880
FNF,X,25,6,25F,DWDV74056,DWDV74056D0001,D0001,DV,149000,10000,14,10000
FNF,M,25,N,25N,3ACRB045N,3ACRB045NE0002,E0002,CR,79000,16040,4,15990
FNF,M,25,N,25N,3ACRB045N,3ACRB045NT0002,T0002,CR,79000,16040,4,15990
FNF,M,25,N,25N,3ABQB045N,3ABQB045NE0002,E0002,BQ,69000,10100,6,10050
FNF,M,25,N,25N,3ACPHH25N,3ACPHH25NK0001,K0001,CP,36000,4771,7,4670
FNF,M,25,N,25N,3ASHW055N,3ASHW055NC0003,C0003,SH,179000,31070,5,31020
FNF,M,25,N,25N,3ASHW015N,3ASHW015NC0005,C0005,SH,179000,31070,5,31020
FNF,M,25,N,25N,3ASXM075N,3ASXM075NC0008,C0008,SX,159000,25830,6,25780
FNF,M,25,N,25N,3ASXS015N,3ASXS015NC0009,C0009,SX,159000,60,2409,10
FNF,M,25,N,25N,3ASXE015N,3ASXE015NC0013,C0013,SX,169000,60,2561,10
FNF,M,25,N,25N,3ASHW075N,3ASHW075NC0012,C0012,SH,149000,60,2258,10
FNF,M,25,N,25N,3ASHW045N,3ASHW045NC0004,C0004,SH,159000,60,2409,10
FNF,M,25,N,25N,3ASHWD15N,3ASHWD15NC0015,C0015,SH,179000,31070,5,31020
FNF,M,25,N,25N,3ASHW075N,3ASHW075NC0011,C0011,SH,149000,60,2258,10
FNF,V,25,N,25N,VXBN1015N,VXBN1015NK0001,K0001,BN,150000,1,150000,1
FNF,V,25,6,25F,VXWM10256,VXWM10256K0001,K0001,WM,170000,20450,8,1
FNF,M,25,N,25N,3ASXE035N,3ASXE035NK0003,K0003,SX,169000,26468,6,25900
FNF,M,25,3,25S,3ALPS0153,3ALPS0153K0003,K0003,LP,59000,10391,5,10070
FNF,M,25,4,25F,3AWPB1654,3AWPB1654C0001,C0001,WP,149000,121,1120,1
FNF,I,25,N,25N,7ACRMD55N,7ACRMD55NK0005,K0005,CR,89000,20050,4,20000
FNF,M,25,N,25N,3ASHW045N,3ASHW045NC0003,C0003,SH,159000,60,2409,10
FNF,M,25,N,25N,3ASXM075N,3ASXM075NC0009,C0009,SX,159000,25830,6,25780
FNF,M,25,3,25S,3APQB0253,3APQB0253C0003,C0003,PQ,89000,15210,5,15090
FNF,M,25,3,25S,3FPQB0153,3FPQB0153C0002,C0002,PQ,89000,14140,6,14020
FNF,M,25,3,25S,3APQV0353,3APQV0353C0001,C0001,PQ,109000,21640,5,21520
FNF,M,25,6,25F,3AWMP0156,3AWMP0156D0001,D0001,WM,79000,51,1411,1
FNF,M,25,6,25F,3ABNV0856,3ABNV0856D0001,D0001,BN,59000,51,1054,1
FNF,I,25,3,25S,7ATSB1953,7ATSB1953K0002,K0002,TS,49000,11120,4,11000
FNF,X,25,6,25F,DWDV74056,DWDV74056K0001,K0001,DV,149000,42850,3,42850
FNF,V,25,6,25F,VDHT10256,VDHT10256K0001,K0001,HT,210000,23940,8,1
FNF,X,25,6,25F,DMPD37056,DMPD37056K0001,K0001,PD,219000,10000,20,10000
FNF,V,25,5,25F,VDDV13355,VDDV13355K0001,K0001,DV,590000,948,566,1
FNF,V,25,3,25S,VDRS13753,VDRS13753K0001,K0001,RS,150000,16650,8,16650
FNF,M,25,6,25F,3ABNV0756,3ABNV0756D0001,D0001,BN,49000,51,875,1
FNF,M,25,6,25F,3ABNB1556,3ABNB1556D0001,D0001,BN,49000,51,875,1
FNF,M,25,6,25F,3ABNB1356,3ABNB1356D0001,D0001,BN,43000,51,768,1
FNF,M,25,N,25N,3ACPB095N,3ACPB095NH0002,H0002,CP,39000,51,696,1
FNF,M,25,6,25F,3AHTB0856,3AHTB0856D0002,D0002,HT,79000,51,1411,1
FNF,M,25,N,25N,3ACPB105N,3ACPB105NH0002,H0002,CP,46000,6670,6,6620
FNF,M,25,6,25F,3AWMV0356,3AWMV0356D0001,D0001,WM,69000,51,1232,1
FNF,X,25,3,25S,DWRS9G053,DWRS9G053K0001,K0001,RS,49000,11090,4,11090
FNF,I,25,N,25N,7AHTB055N,7AHTB055NK0001,K0001,HT,59000,10550,5,10500
FNF,M,25,3,25S,3ASPB0653,3ASPB0653G0002,G0002,SP,99000,17890,5,17490
FNF,M,25,4,25F,3ATSM0154,3ATSM0154E0002,E0002,TS,99000,121,744,1
FNF,I,25,3,25S,7ACPVT253,7ACPVT253K0002,K0002,CP,49000,6530,7,6480
FNF,I,25,3,25S,7ACPVT353,7ACPVT353K0001,K0001,CP,53000,7870,6,7820
FNF,V,25,3,25S,VDTS10753,VDTS10753K0001,K0001,TS,250000,66980,3,66980
FNF,X,25,N,25N,DXSH5225N,DXSH5225NC0001,C0001,SH,139000,1,139000,1
FNF,X,25,N,25N,DXSH5215N,DXSH5215NC0001,C0001,SH,139000,1,139000,1
FNF,M,25,N,25N,3ACPV165N,3ACPV165ND0003,D0003,CP,49000,6810,7,6760
FNF,ST,25,4,25F,TXCP00154,TXCP00154K0001,K0001,CP,69000,21960,3,21960
FNF,X,25,6,25F,DWDJCV056,DWDJCV056C0001,C0001,DJ,590000,10000,54,10000
FNF,M,25,3,25S,3AWPB1053,3AWPB1053C0001,C0001,WP,119000,18960,6,18840
FNF,M,25,3,25S,3AWPB1153,3AWPB1153C0001,C0001,WP,139000,20650,6,20530
FNF,M,25,4,25F,3ATSM0154,3ATSM0154M0002,M0002,TS,99000,121,744,1
FNF,M,25,4,25F,3ATSM0154,3ATSM0154S0002,S0002,TS,99000,121,744,1
FNF,M,25,3,25S,3ABNB0153,3ABNB0153K0002,K0002,BN,39000,5135,7,5030
FNF,M,25,3,25S,3ASCB0153,3ASCB0153K0003,K0003,SC,39000,4923,7,4820
FNF,M,25,N,25N,3ACPW015N,3ACPW015NK0005,K0005,CP,36000,5095,6,4990
FNF,V,25,6,25F,VDDJ15056,VDDJ15056K0001,K0001,DJ,1290000,10688,110,1
FNF,M,25,6,25F,3ABNV0856,3ABNV0856K0001,K0001,BN,59000,51,1054,1
FNF,M,25,6,25F,3AWMB0256,3AWMB0256K0001,K0001,WM,79000,51,1411,1
FNF,M,25,6,25F,3ABNB1156,3ABNB1156K0001,K0001,BN,43000,51,768,1
FNF,M,25,6,25F,3AWMV0356,3AWMV0356K0001,K0001,WM,69000,51,1232,1
FNF,M,25,6,25F,3AHTB0156,3AHTB0156K0001,K0001,HT,59000,51,1054,1
FNF,M,25,6,25F,3AWMP0156,3AWMP0156K0001,K0001,WM,79000,51,1411,1
FNF,M,25,6,25F,3AHTB0856,3AHTB0856K0001,K0001,HT,79000,51,1411,1
FNF,M,25,6,25F,3ABNB1556,3ABNB1556K0001,K0001,BN,49000,51,875,1
FNF,M,25,6,25F,3ABNV0756,3ABNV0756K0001,K0001,BN,49000,51,875,1
FNF,M,25,N,25N,3ASHCC05N,3ASHCC05NC0001,C0001,SH,169000,29200,5,29150
FNF,M,25,N,25N,3ASXT015N,3ASXT015NC0003,C0003,SX,139000,23500,5,23450
FNF,ST,25,4,25F,TWRS00254,TWRS00254K0001,K0001,RS,79000,25140,3,25140
FNF,ST,25,4,25F,TMRS00254,TMRS00254K0001,K0001,RS,79000,25140,3,25140
FNF,ST,25,4,25F,TXRS00154,TXRS00154K0001,K0001,RS,79000,25140,3,25140
FNF,V,25,4,25F,VUPT11254,VUPT11254K0002,K0002,PT,330000,294,1022,1
FNF,V,25,4,25F,VDWJ14054,VDWJ14054K0001,K0001,WJ,890000,2156,375,1
FNF,M,25,N,25N,3ASODB15N,3ASODB15NC0004,C0004,SO,9900,1380,7,1330
FNF,M,25,N,25N,3ASOMS35N,3ASOMS35NC0006,C0006,SO,11900,1870,6,1820
FNF,I,25,N,25N,7ACRMD55N,7ACRMD55NK0007,K0007,CR,89000,20050,4,20000
FNF,M,25,N,25N,3ASOMB15N,3ASOMB15NC0002,C0002,SO,11900,2030,5,1980
FNF,M,25,4,25F,3ATSM0154,3ATSM0154C0002,C0002,TS,99000,121,744,1
FNF,M,25,4,25F,3FTSM0154,3FTSM0154C0003,C0003,TS,79000,11620,6,11500
FNF,M,25,4,25F,3FTSM0154,3FTSM0154C0002,C0002,TS,79000,11620,6,11500
FNF,M,25,4,25F,3ATSM0154,3ATSM0154C0003,C0003,TS,99000,121,744,1
FNF,X,25,6,25F,DWPD36056,DWPD36056K0001,K0001,PD,219000,10000,20,10000
FNF,V,25,6,25F,VDPT13356,VDPT13356K0001,K0001,PT,330000,617,487,1
FNF,M,25,N,25N,3ASODA15N,3ASODA15NC0007,C0007,SO,19900,3200,6,3150
FNF,M,25,N,25N,3ABQB045N,3ABQB045NK0003,K0003,BQ,69000,10261,6,10050
FNF,M,25,N,25N,3ABMMV55N,3ABMMV55NK0002,K0002,BM,109000,51,1946,1
FNF,M,25,N,25N,3ABMMV65N,3ABMMV65NK0001,K0001,BM,149000,51,2661,1
FNF,M,25,N,25N,3ABQMV55N,3ABQMV55NK0003,K0003,BQ,129000,51,2304,1
FNF,M,25,N,25N,3ABMMV75N,3ABMMV75NK0001,K0001,BM,139000,51,2482,1
FNF,M,25,N,25N,3ACPB055N,3ACPB055NG0002,G0002,CP,39000,5701,6,5590
FNF,X,25,4,25F,DWSS34054,DWSS34054K0001,K0001,SS,159000,41778,3,41778
FNF,M,25,N,25N,3ACPM095N,3ACPM095NC0006,C0006,CP,63000,7470,8,7420
FNF,M,25,N,25N,3ACPV015N,3ACPV015NC0006,C0006,CP,43000,5670,7,5620
FNF,V,25,N,25N,VXWB8015N,VXWB8015NK0001,K0001,WB,189000,45000,4,45000
FNF,V,25,N,25N,VXWB8035N,VXWB8035NK0001,K0001,WB,259000,52800,4,52800
FNF,V,25,N,25N,VXWB8025N,VXWB8025NK0001,K0001,WB,239000,51000,4,51000
FNF,M,25,N,25N,3ABMMV65N,3ABMMV65NC0002,C0002,BM,149000,51,2661,1
FNF,M,25,N,25N,3ABQB045N,3ABQB045NC0004,C0004,BQ,69000,10100,6,10050
FNF,M,25,N,25N,3ACRB045N,3ACRB045NC0003,C0003,CR,79000,16040,4,15990
FNF,M,25,N,25N,3ABMMV65N,3ABMMV65NC0001,C0001,BM,149000,51,2661,1
FNF,M,25,N,25N,3ABQB045N,3ABQB045NC0003,C0003,BQ,69000,10100,6,10050
FNF,M,25,N,25N,3ABQMV55N,3ABQMV55NC0003,C0003,BQ,129000,51,2304,1
FNF,M,25,N,25N,3ABMMV55N,3ABMMV55NC0004,C0004,BM,109000,51,1946,1
FNF,M,25,N,25N,3ABKM065N,3ABKM065NC0002,C0002,BK,159000,51,2839,1
FNF,M,25,N,25N,3ABQMV55N,3ABQMV55NC0004,C0004,BQ,129000,51,2304,1
FNF,M,25,N,25N,3ACRB045N,3ACRB045NC0004,C0004,CR,79000,16040,4,15990
FNF,M,25,N,25N,3ABKM065N,3ABKM065NC0001,C0001,BK,159000,51,2839,1
FNF,M,25,N,25N,3ABMMV55N,3ABMMV55NC0003,C0003,BM,109000,51,1946,1
FNF,M,25,N,25N,3ARNP035N,3ARNP035NH0001,H0001,RN,179000,28510,6,28460
FNF,M,25,N,25N,3ARNP015N,3ARNP015ND0001,D0001,RN,179000,28510,6,28460
FNF,M,25,6,25F,3AWBCS256,3AWBCS256H0001,H0001,WB,109000,19150,5,19100
FNF,M,25,6,25F,3AWBCSW56,3AWBCSW56H0001,H0001,WB,119000,22560,5,22510
FNF,M,25,6,25F,3AWBCS156,3AWBCS156H0001,H0001,WB,109000,20040,5,19990
FNF,M,25,6,25F,3AWBCP156,3AWBCP156D0001,D0001,WB,99000,18950,5,18900
FNF,M,25,N,25N,3ARNP035N,3ARNP035ND0001,D0001,RN,179000,28510,6,28460
FNF,M,25,N,25N,3ASXT035N,3ASXT035ND0001,D0001,SX,139000,23290,5,23240
FNF,M,25,N,25N,3ARNC025N,3ARNC025NH0002,H0002,RN,169000,29760,5,29710
